Datetime,Username,Text,Clean_Text,Preprocess_Text
2022-06-19 17:49:14+00:00,tikamacel,Gak ngerti lah. Udah masuk hari senin susah banget mau tidur doang. Tiap minggu gini terus 😵‍💫,gak ngerti lah udah masuk hari senin susah banget mau tidur doang tiap minggu gini terus,"['erti', 'masuk', 'senin', 'susah', 'banget', 'tidur', 'doang', 'minggu', 'gin']"
2022-06-19 17:49:08+00:00,qwertylii,"cpt amat dah senin lg aja, gua blm aja nikmatin hari minggu😔",cpt amat dah senin lg aja gua blm aja nikmatin hari minggu,"['cpt', 'deh', 'senin', 'nikmatin', 'minggu']"
2022-06-19 17:48:42+00:00,Mbahkun92415061,@ningouhziy @Calvekth Senin dini hari,senin dini hari,['senin']
2022-06-19 17:48:40+00:00,jenoearaa,Alhamdulillah udh ketemu senin lg yg artinya gue ga dapet remedial 😍,alhamdulillah udh ketemu senin lg yg artinya gue ga dapet remedial,"['alhamdulillah', 'ketemu', 'senin', 'ga', 'remedial']"
2022-06-19 17:48:26+00:00,fakhribaik,"Gua kalo mimpi mau gua tulis ahhhh, Siapa tau ya kan dijadiin pilem kayak KKN desa penari.
-senin, 20 Juni 2022. (00.27) https://t.co/OOcrqnno0J",gua kalo mimpi mau gua tulis ahhhh siapa tau ya kan dijadiin pilem kayak kkn desa penarisenin juni,"['mimpi', 'tulis', 'ahhhh', 'iya', 'dijadiin', 'pilem', 'kayak', 'kkn', 'desa', 'penarisenin', 'juni']"
2022-06-19 17:48:18+00:00,WeTogel,"Hasil Pengeluaran JAKARTAPOOL
Hari Ini : SENIN   20-06-2022
Result :   3 2 0 6
SHIO: AYAM
Selamat Kepada Pemenang, Salam JP",hasil pengeluaran jakartapoolhari ini senin result shio ayamselamat kepada pemenang salam jp,"['hasil', 'keluar', 'jakartapoolhari', 'senin', 'result', 'shio', 'ayamselamat', 'menang', 'salam', 'jp']"
2022-06-19 17:48:09+00:00,drfzld,Ajg lupa sekarang senin yaa..,ajg lupa sekarang senin yaa,"['ajg', 'lupa', 'senin', 'yaa']"
2022-06-19 17:48:06+00:00,bintangdhim_23,@aurelmayorii eh udah senin deng sekarang 😔,eh udah senin deng sekarang,"['eh', 'senin', 'deng']"
2022-06-19 17:47:41+00:00,PolsekBabelan,"Anggota piket fungsi Polsek Babelan melaksanakan Patroli strong poin pencegahan tindak kejahatan antisipasi Curat, Curas dan Curanmor di Jalan raya Kampung pulo (Kober) Babelan Kota . Senin (20/6/2022)

#divisihumaspolri
#humaspoldametrojaya 
#humaspolresmetrobekasi https://t.co/NS137RoGHw",anggota piket fungsi polsek babelan melaksanakan patroli strong poin pencegahan tindak kejahatan antisipasi curat curas dan curanmor di jalan raya kampung pulo kober babelan kota senin,"['anggota', 'piket', 'fungsi', 'polsek', 'babelan', 'laksana', 'patroli', 'strong', 'poin', 'cegah', 'tindak', 'jahat', 'antisipasi', 'curat', 'curas', 'curi kendara motor', 'jalan', 'raya', 'kampung', 'pulo', 'kober', 'babelan', 'kota', 'senin']"
2022-06-19 17:47:41+00:00,bintangdhim_23,"@aurelmayorii bener roy, mending sekarang turu soalnya besok senin😴😴",bener roy mending sekarang turu soalnya besok senin,"['roy', 'lebih baik', 'turu', 'besok', 'senin']"
2022-06-19 17:47:14+00:00,kdynjmjjh,Kok udah senin 😣,kok udah senin,['senin']
2022-06-19 17:47:00+00:00,riswandiyy,@Javanesiaaa Besok Senin kan?,besok senin kan,"['besok', 'senin']"
2022-06-19 17:46:39+00:00,sayhaiby,Minggu sebelum Senin https://t.co/P9Qcxvzaxp,minggu sebelum senin,"['minggu', 'senin']"
2022-06-19 17:46:33+00:00,carefreepublic,"Besok udah senin, lagi ga mood kerja banget",besok udah senin lagi ga mood kerja banget,"['besok', 'senin', 'ga', 'mood', 'kerja', 'banget']"
2022-06-19 17:46:21+00:00,kualafaa,hari senin bisa langsung loncat ke jumat aja ngga??,hari senin bisa langsung loncat ke jumat aja ngga,"['senin', 'langsung', 'loncat', 'jumat']"
2022-06-19 17:46:00+00:00,pengentotaIitas,ya tuhan dah hari senin lagi aja,ya tuhan dah hari senin lagi aja,"['iya', 'tuhan', 'deh', 'senin']"
2022-06-19 17:45:54+00:00,milo4_d,"Angka Keluar Togel OMAN

Hari Ini : Senin 20- 06 - 2022
Result : 6 5 0 8
SHIO : KAMBING

Salam JP Kepada pemenang !",angka keluar togel omanhari ini senin result shio kambingsalam jp kepada pemenang,"['angka', 'toto gelap', 'omanhari', 'senin', 'result', 'shio', 'kambingsalam', 'jp', 'menang']"
2022-06-19 17:45:53+00:00,pyroxess,@PuckFussy0 @unmagnetism @rckyaghstyn ANJING MERUSAK MALAM SENIN,anjing merusak malam senin,"['anjing', 'rusak', 'malam', 'senin']"
2022-06-19 17:45:48+00:00,mirzandi,Oh udah Senin ya? Pantesan bawaannya anxious lol,oh udah senin ya pantesan bawaannya anxious lol,"['oh', 'senin', 'iya', 'pantesan', 'bawa', 'anxious', 'tertawa']"
2022-06-19 17:45:38+00:00,goraemamba,"Bagus banget mantap mwah

Saatnya baca yang shua besok 😽 Eh nanti deng KWKWKW UDAH SENIN 😭 tidur anjirrrrr kantor lg banyak kerjaan 😭🙏🏻 https://t.co/o2LoPLMuCv",bagus banget mantap mwahsaatnya baca yang shua besok eh nanti deng kwkwkw udah senin tidur anjirrrrr kantor lg banyak kerjaan,"['bagus', 'banget', 'mantap', 'mwahsaatnya', 'baca', 'shua', 'besok', 'eh', 'deng', 'kwkwkw', 'senin', 'tidur', 'anjirrrrr', 'kantor', 'kerja']"
2022-06-19 17:45:27+00:00,abctgelo,@Barasptraa gakerasa udah senin lagi,gakerasa udah senin lagi,"['gakerasa', 'senin']"
2022-06-19 17:45:16+00:00,aintfromhell,@tomhalllond Padahal besok senin ye tom hahahaa,padahal besok senin ye tom hahahaa,"['besok', 'senin', 'ye', 'tom', 'hahahaa']"
2022-06-19 17:45:11+00:00,aloehoshi,@17justfriends Biasanya hari senin jadi deg deg kan gitu 🥴,biasanya hari senin jadi deg deg kan gitu,"['senin', 'deg', 'deg', 'gitu']"
2022-06-19 17:45:09+00:00,seigshiro,senin tapi libur 🫶🏻,senin tapi libur,"['senin', 'libur']"
2022-06-19 17:44:59+00:00,idi_gunawan,lah udah senin aja,lah udah senin aja,['senin']
2022-06-19 17:44:56+00:00,fihchl,"Asaan baru kemaren nonton pejuang senin, sekarang udah ada reminder begini lagi😭 fr I'm not ready for next week huhuhu https://t.co/5gZ55ItkvP",asaan baru kemaren nonton pejuang senin sekarang udah ada reminder begini lagi fr im not ready for next week huhuhu,"['asa', 'kemarin', 'nonton', 'juang', 'senin', 'reminder', 'fr', 'im', 'not', 'ready', 'for', 'week', 'huhuhu']"
2022-06-19 17:44:54+00:00,PolsekBabelan,"Anggota piket fungsi Polsek Babelan melaksanakan Patroli dialogis dengan security pencegahan tindak kejahatan antisipasi Curat, Curas dan Curanmor di Perum Grand Mahkota Babelan Kota. Senin (20/6/2022)

#divisihumaspolri
#humaspoldametrojaya 
#humaspolresmetrobekasi https://t.co/EmhgaViz7y",anggota piket fungsi polsek babelan melaksanakan patroli dialogis dengan security pencegahan tindak kejahatan antisipasi curat curas dan curanmor di perum grand mahkota babelan kota senin,"['anggota', 'piket', 'fungsi', 'polsek', 'babelan', 'laksana', 'patroli', 'dialogis', 'security', 'cegah', 'tindak', 'jahat', 'antisipasi', 'curat', 'curas', 'curi kendara motor', 'perum', 'grand', 'mahkota', 'babelan', 'kota', 'senin']"
2022-06-19 17:44:52+00:00,v2h277shb,"kau, iya kau lah alasan mengapa menghadapi hari senin itu menjadi sangat bersemangat untuk saat ini. ayeee",kau iya kau lah alasan mengapa menghadapi hari senin itu menjadi sangat bersemangat untuk saat ini ayeee,"['iya', 'alas', 'hadap', 'senin', 'semangat', 'ayeee']"
2022-06-19 17:44:42+00:00,kakRidok,"Ndes turu!
Iki wes senin blok...!",ndes turuiki wes senin blok,"['ndes', 'turuiki', 'wes', 'senin', 'blok']"
2022-06-19 17:44:38+00:00,piesoeso3,@FWBESS Besok senin woy https://t.co/d1O7fY4CS1,besok senin woy,"['besok', 'senin', 'woy']"
2022-06-19 17:44:37+00:00,joeleenyx,"@eyansite besok selasa, besoknya lagi rabu, besok besoknya lagi kamis, lagi dan lagi besoknya jumat, besoknya sabtu lagi, minggu lagi, senin lagi😔",besok selasa besoknya lagi rabu besok besoknya lagi kamis lagi dan lagi besoknya jumat besoknya sabtu lagi minggu lagi senin lagi,"['besok', 'selasa', 'besok', 'rabu', 'besok', 'besok', 'kamis', 'besok', 'jumat', 'besok', 'sabtu', 'minggu', 'senin']"
2022-06-19 17:44:17+00:00,un_aayy,pas tangi lakok wis senin ae huff,pas tangi lakok wis senin ae huff,"['pas', 'tang', 'lakok', 'wis', 'senin', 'ae', 'keluh']"
2022-06-19 17:43:25+00:00,noakhlakk,cie udah senin,cie udah senin,"['cie', 'senin']"
2022-06-19 17:43:18+00:00,AkiraCand,"Ak dah bilang klo belum bisa kelar hari ini (minggu) gpp dilanjut senin, nanti ak bayar biaya penitipan nya.
Ak jg dah bilang klo motong jangan di deketin ke kucing lain soalnya kishi gak biasa liat kucing lain.
Eh kok bisa² nya bilang kek gt.",ak dah bilang klo belum bisa kelar hari ini minggu gpp dilanjut senin nanti ak bayar biaya penitipan nyaak jg dah bilang klo motong jangan di deketin ke kucing lain soalnya kishi gak biasa liat kucing laineh kok bisa nya bilang kek gt,"['deh', 'bilang', 'kelar', 'minggu', 'tidak apa', 'lanjut', 'senin', 'bayar', 'biaya', 'titip', 'nyaak', 'deh', 'bilang', 'motong', 'deketin', 'kucing', 'kishi', 'lihat', 'kucing', 'laineh', 'nya', 'bilang']"
2022-06-19 17:43:06+00:00,skskloaj,"Akhirnya gua nemu kata² yg pas

•Besok senin, bete.",akhirnya gua nemu kata yg pasbesok senin bete,"['nemu', 'pasbesok', 'senin', 'bosan']"
2022-06-19 17:43:06+00:00,yodatau,"@dheyyakk Wew, udah senin aja",wew udah senin aja,"['wew', 'senin']"
2022-06-19 17:43:03+00:00,Himmakaha1,"Anggep aja senin- Sabtu pagi sampe sorenya kerja, coba kita kontekan nya kapan coba? Udah kaya pacaran sama pejabat belum nih 🙈 https://t.co/WwteIiVTF6",anggep aja senin sabtu pagi sampe sorenya kerja coba kita kontekan nya kapan coba udah kaya pacaran sama pejabat belum nih,"['anggep', 'senin', 'sabtu', 'pagi', 'sore', 'kerja', 'coba', 'konte', 'nya', 'coba', 'kaya', 'pacar', 'jabat']"
2022-06-19 17:43:00+00:00,sebuahbadut,"Udah Senin tapi revisi belum kelar, yaudah deh Selasa aja ya 

Aku mau keep streak bangun pagi",udah senin tapi revisi belum kelar yaudah deh selasa aja ya aku mau keep streak bangun pagi,"['senin', 'revisi', 'kelar', 'ya sudah', 'deh', 'selasa', 'iya', 'keep', 'streak', 'bangun', 'pagi']"
2022-06-19 17:42:52+00:00,Byma0299,"@kaelakovalskia Mau serius liat pejuang senin besok tapi ada hal yang lebih serius lagi besok. ""utamakan yang paling serius dari yang serius "" 💪🥲",mau serius liat pejuang senin besok tapi ada hal yang lebih serius lagi besok utamakan yang paling serius dari yang serius,"['serius', 'lihat', 'juang', 'senin', 'besok', 'serius', 'besok', 'utama', 'serius', 'serius']"
2022-06-19 17:42:49+00:00,princess4yy,Knp cpt bngt dah hari senin aja:)),knp cpt bngt dah hari senin aja,"['cpt', 'bngt', 'deh', 'senin']"
2022-06-19 17:42:40+00:00,afjra,@readyfordtf khawatir menghadapi senin?,khawatir menghadapi senin,"['khawatir', 'hadap', 'senin']"
2022-06-19 17:42:40+00:00,cupofmieaceh,gbs tidur cuk pdhl dah senin :( msk pagi :( apa gara2 liat stranger things yaa..... :((,gbs tidur cuk pdhl dah senin msk pagi apa gara liat stranger things yaa,"['tidak bisa', 'tidur', 'cuk', 'pdhl', 'deh', 'senin', 'masuk', 'pagi', 'gara', 'lihat', 'stranger', 'things', 'yaa']"
2022-06-19 17:42:36+00:00,megaapurr,"Cepett bgt, besok dah senin lagi😌",cepett bgt besok dah senin lagi,"['cepett', 'banget', 'besok', 'deh', 'senin']"
2022-06-19 17:42:34+00:00,ttaehyeungg,"@pikachoox aNJERRR LAHHHH, UDH MALEM SENIN, CHER SAMA KETUA EM PUTUSSSSSS. WHAT A NIGHTMAREEEEEE😩😩😩😩😩",anjerrr lahhhh udh malem senin cher sama ketua em putussssss what a nightmareeeeee,"['anjerrr', 'lahhhh', 'malam', 'senin', 'cher', 'ketua', 'em', 'putussssss', 'what', 'a', 'nightmareeeeee']"
2022-06-19 17:42:28+00:00,fauzanh__,"@Helmiboboy Biasanya saya puter archive iofi terus merem sambil dengerin, biasanya play yg senin produktif",biasanya saya puter archive iofi terus merem sambil dengerin biasanya play yg senin produktif,"['puter', 'archive', 'iofi', 'merem', 'dengerin', 'play', 'senin', 'produktif']"
2022-06-19 17:42:27+00:00,indah_real111,Besok Senin mending order indah aja wa cek bio https://t.co/5EKHu0uFl5,besok senin mending order indah aja wa cek bio,"['besok', 'senin', 'lebih baik', 'order', 'indah', 'wa', 'cek', 'bio']"
2022-06-19 17:42:03+00:00,kembaranhinata,Bayangin ketiduran jam 3 sore dan kebangun jam 10 malem lalu besok senin,bayangin ketiduran jam sore dan kebangun jam malem lalu besok senin,"['bayangin', 'tidur', 'jam', 'sore', 'bangun', 'jam', 'malam', 'besok', 'senin']"
2022-06-19 17:41:49+00:00,estawarmanis,bsk senin dn ak blum bbo,bsk senin dn ak blum bbo,"['besok', 'senin', 'dn', 'bbo']"
2022-06-19 17:41:43+00:00,suckcietyy,minggu tenang means : waktu belajar dan nugas project sampe tipes 🫡😗 https://t.co/myjo4vHeJV,minggu tenang means waktu belajar dan nugas project sampe tipes,"['minggu', 'tenang', 'means', 'ajar', 'nugas', 'project', 'tipes']"
2022-06-19 17:41:40+00:00,polythiazide,Lah udah hari senin? 🧍🏻‍♀️,lah udah hari senin,['senin']
2022-06-19 17:41:36+00:00,aiinummah,"@nipeeehhh Suda senin peh, fyi aja neh wkk",suda senin peh fyi aja neh wkk,"['suda', 'senin', 'peh', 'bagai informasi', 'neh', 'wkk']"
2022-06-19 17:41:31+00:00,soeventiens,@aloehoshi mw senin kek sabtu kek gua masih nganggur,mw senin kek sabtu kek gua masih nganggur,"['now watching', 'senin', 'sabtu', 'tidak punya kerja']"
2022-06-19 17:41:27+00:00,INAinLebanon,"Kemlu, Kementerian Kominfo berkolaborasi dgn Indonesian Diaspora Network - United &amp; Indonesian Diaspora Network - Global, mmprsmbhkan ""Disapora Talk"" pada Senin 20/06 2022, Pukul 12.00 - 14.00 LT 

#G20Indonesia 
#IndonesianWay
#IniDiplomasi 
#KBRIBeirut
#KemluRI
#BersamKominfo https://t.co/n3teGcIKaS",kemlu kementerian kominfo berkolaborasi dgn indonesian diaspora network united amp indonesian diaspora network global mmprsmbhkan disapora talk pada senin pukul lt,"['kemlu', 'menteri', 'kominfo', 'kolaborasi', 'indonesian', 'diaspora', 'network', 'united', 'amp', 'indonesian', 'diaspora', 'network', 'global', 'mmprsmbhkan', 'disapora', 'talk', 'senin', 'lt']"
2022-06-19 17:41:21+00:00,chiov4hyle,Eh udah Senin lah ngaco,eh udah senin lah ngaco,"['eh', 'senin', 'ngaco']"
2022-06-19 17:41:07+00:00,Falhami_,"@aurelmayorii Mending tidur Yor, hari ini udah Senin",mending tidur yor hari ini udah senin,"['lebih baik', 'tidur', 'yor', 'senin']"
2022-06-19 17:40:49+00:00,mariatogel889,"Hasil Pengeluaran FLORIDAMID
Hari ini Senin , 20 June 2022
Result : 2269
SHIO : KUDA
Selamat Kepada Pemenang, Salam JP",hasil pengeluaran floridamidhari ini senin june result shio kudaselamat kepada pemenang salam jp,"['hasil', 'keluar', 'floridamidhari', 'senin', 'june', 'result', 'shio', 'kudaselamat', 'menang', 'salam', 'jp']"
2022-06-19 17:40:39+00:00,ciyomkamu,@ejawarteg sekarang senin fyi aja,sekarang senin fyi aja,"['senin', 'bagai informasi']"
2022-06-19 17:40:39+00:00,fanboykelasteri,@adoyable_ @convomf HAHAHAHAAA tidur kak udah masuk senin nih 🙏,hahahahaaa tidur kak udah masuk senin nih,"['hahahahaaa', 'tidur', 'kak', 'masuk', 'senin']"
2022-06-19 17:40:35+00:00,chiov4hyle,"Tidur, besok Senin, bye.",tidur besok senin bye,"['tidur', 'besok', 'senin', 'bye']"
2022-06-19 17:40:34+00:00,Askrlfess,[askrl] loh kok uda senin aja😔,askrl loh kok uda senin aja,"['askrl', 'loh', 'uda', 'senin']"
2022-06-19 17:40:28+00:00,HomeTogel88,"Hasil Pengeluaran FLORIDA MIDDAY
HARI SENIN , 20 June 2022
Result : 2269
SHIO   : KUDA
Selamat Kepada Pemenang, Salam JP",hasil pengeluaran florida middayhari senin june result shio kudaselamat kepada pemenang salam jp,"['hasil', 'keluar', 'florida', 'middayhari', 'senin', 'june', 'result', 'shio', 'kudaselamat', 'menang', 'salam', 'jp']"
2022-06-19 17:40:27+00:00,TotoOppa,"Hasil Pengeluaran FLORIDA MIDDAY 
Hari ini Senin, 20 Juni 2022
Result : 2269
SHIO : KUDA
Selamat Kepada Pemenang, Salam JP",hasil pengeluaran florida midday hari ini senin juni result shio kudaselamat kepada pemenang salam jp,"['hasil', 'keluar', 'florida', 'midday', 'senin', 'juni', 'result', 'shio', 'kudaselamat', 'menang', 'salam', 'jp']"
2022-06-19 17:40:19+00:00,iyazeyenk,hari ini udh senin dan gabisa bobok:)),hari ini udh senin dan gabisa bobok,"['senin', 'gabisa', 'bobok']"
2022-06-19 17:40:17+00:00,urfaveboi21,@pryyoyo besok senin lohh,besok senin lohh,"['besok', 'senin', 'lohh']"
2022-06-19 17:40:17+00:00,suckcietyy,"@sbmptnfess semangatmu sangat patut untuk mendapatkan selamat dari ltmpt nder, semoga terkabul yaa 🫡🙌🏻",semangatmu sangat patut untuk mendapatkan selamat dari ltmpt nder semoga terkabul yaa,"['semangat', 'patut', 'selamat', 'ltmpt', 'nder', 'moga', 'kabul', 'yaa']"
2022-06-19 17:40:06+00:00,leonardustar,"@ilonagista @INFERNOclsd selamat hari senin, ilona",selamat hari senin ilona,"['selamat', 'senin', 'ilona']"
2022-06-19 17:40:04+00:00,tanyakanrl,"💚 Guys besok senin sender UAS bantu doanya semoga sender sukses UAS dan mendapatkan hasil terbaik. Makasii 
Sukses selalu untuk kamu yang baca mf ini",guys besok senin sender uas bantu doanya semoga sender sukses uas dan mendapatkan hasil terbaik makasii sukses selalu untuk kamu yang baca mf ini,"['teman', 'besok', 'senin', 'sender', 'uas', 'bantu', 'doa', 'moga', 'sender', 'sukses', 'uas', 'hasil', 'baik', 'makasii', 'sukses', 'baca', 'mf']"
2022-06-19 17:40:03+00:00,jaezipoca,"@forjnky aloo kaa din, selamat hari senin 🤗💗",aloo kaa din selamat hari senin,"['aloo', 'kaa', 'din', 'selamat', 'senin']"
2022-06-19 17:39:51+00:00,Togelup2,"Hasil Pengeluaran FLORIDA MIDDAY
Hari Ini SENIN , 20 June 2022
Result : 2269
SHIO : KUDA
Selamat Kepada Pemenang, Salam JP Hanya di TogelUP",hasil pengeluaran florida middayhari ini senin june result shio kudaselamat kepada pemenang salam jp hanya di togelup,"['hasil', 'keluar', 'florida', 'middayhari', 'senin', 'june', 'result', 'shio', 'kudaselamat', 'menang', 'salam', 'jp', 'togelup']"
2022-06-19 17:39:48+00:00,dhellusionquit_,"waduhhh dah Senin aja, ntik di ucapin metpagi ma cp yaaaaaaa hufftttt g dak yg bikin semangat hari q hufftttt",waduhhh dah senin aja ntik di ucapin metpagi ma cp yaaaaaaa hufftttt g dak yg bikin semangat hari q hufftttt,"['waduhhh', 'deh', 'senin', 'ntik', 'ucapin', 'metpagi', 'ma', 'yaaaaaaa', 'hufftttt', 'g', 'dak', 'bikin', 'semangat', 'q', 'hufftttt']"
2022-06-19 17:39:26+00:00,ACTGENY,"Hari Senin-Kamis, kalian hanya perlu absen dengan mengumpulkan OOTD muse kalian setiap hari sesuai dengan musim yang ditentukan pada Weekly Schedule dibawah ini.

Sedangkan hari Jumat, kalian harus mengumpulkan majalah yang sudah kalian susun dengan foto-foto OOTD muse kalian. https://t.co/MqvMDHiQtS",hari seninkamis kalian hanya perlu absen dengan mengumpulkan ootd muse kalian setiap hari sesuai dengan musim yang ditentukan pada weekly schedule dibawah inisedangkan hari jumat kalian harus mengumpulkan majalah yang sudah kalian susun dengan fotofoto ootd muse kalian,"['seninkamis', 'absen', 'kumpul', 'ootd', 'muse', 'sesuai', 'musim', 'tentu', 'weekly', 'schedule', 'bawah', 'inisedangkan', 'jumat', 'kumpul', 'majalah', 'susun', 'fotofoto', 'ootd', 'muse']"
2022-06-19 17:39:23+00:00,Seugnyorn,"@rowcei selamat hari senin cibey, ayo tidur biar semangat jalanin harinya",selamat hari senin cibey ayo tidur biar semangat jalanin harinya,"['selamat', 'senin', 'cibey', 'ayo', 'tidur', 'biar', 'semangat', 'jalanin', 'hari']"
2022-06-19 17:39:19+00:00,ARMOURTITAN_,@alter18base Hari senin aku free,hari senin aku free,"['senin', 'free']"
2022-06-19 17:39:14+00:00,dewbarrymoore,dan ini udah masuk senin…,dan ini udah masuk senin,"['masuk', 'senin']"
2022-06-19 17:39:05+00:00,d4niel55,Udah Senin lagi. Puji Tuhan 😊,udah senin lagi puji tuhan,"['senin', 'puji', 'tuhan']"
2022-06-19 17:38:53+00:00,horanghaerang15,"Hy, skrng hri senin https://t.co/bMauVwfwd1",hy skrng hri senin,"['hy', 'skrng', 'hri', 'senin']"
2022-06-19 17:38:46+00:00,aishiterujn,@bitmisimsanirim @btswicedoa Senin salal,senin salal,"['senin', 'salal']"
2022-06-19 17:38:42+00:00,suckcietyy,"@collegemenfess tergantung dosennya nder sjsjsj, di aku kalo dosennya ga ganti dari periode uts-uas biasanya materi uts dimasukin beberapa. tp kalo yang pertengahan semester ganti cuma mulai abis uts doang sampe sebelum uas",tergantung dosennya nder sjsjsj di aku kalo dosennya ga ganti dari periode utsuas biasanya materi uts dimasukin beberapa tp kalo yang pertengahan semester ganti cuma mulai abis uts doang sampe sebelum uas,"['gantung', 'dosen', 'nder', 'sjsjsj', 'dosen', 'ga', 'ganti', 'periode', 'utsuas', 'materi', 'uts', 'dimasukin', 'tengah', 'semester', 'ganti', 'habis', 'uts', 'doang', 'uas']"
2022-06-19 17:38:41+00:00,mhdsvrzl,"selamat hari senin..

walaupun masalahmu sebesar kapal.

Tetap Ingat !!!

Rahmat Tuhan dan Kasih Sayang orang tersayang seluas lautan.",selamat hari seninwalaupun masalahmu sebesar kapaltetap ingat rahmat tuhan dan kasih sayang orang tersayang seluas lautan,"['selamat', 'seninwalaupun', 'masalah', 'kapaltetap', 'rahmat', 'tuhan', 'kasih', 'sayang', 'orang', 'sayang', 'luas', 'laut']"
